id,name,description,latitude,longitude,site_type,fee,source
,Free Camping,"Coconino National Forest USFS, near Sycamore Pass Rd, flat parking spot. Near the end of a small spur road. Not far from Sedona.  Shrub trees provide moderate privacy.",34.85794,-111.94703,,,user
,Free Camping,"Roosevelt National Forest USFS.  VERY SMALL.  But nice view.  Difficult to get your vehicle flat.  Veer left at the fork in CR-47 (Larimer County) and it takes you up to a parking area.  Jeep road heads north and south from parking area.  Head south, and pull off is on your right.  Site has little privacy from the jeep road / parking area.  Definitely not for RVs.  4wd recommended.  If you have a very good 4wd vehicle, you might be able to camp nearby further South (or North) off of the 4wd road.  You *might* be able to find another spot closer to the gravel.  Great for accessing Estes Park and Rocky Mountain National Park.  Off of CR 47 (Larimer County).",40.25008,-105.41351,,,user
,Free Camping,Lindsay Mtn Trailhead near Bell Mtn Wilderness.,37.62835,-90.83071,,,user
,Free Camping,"You can camp at the trailheads(there are three) and in the over 12,000 acres of Hercules Glades.  You can only access the wilderness area itself by horse or foot, but the camping at the trailhead is fine and FREE. Two of the trailheads(at the lookout tower and coy bald) have picnic tables and fire rings, one(Blair Ridge Road) is just a place to park(3 maybe 4 vehicles)but around it there is PLENTY of room to set up and camp.  I would NOT try to get an RV to coy bald, but the lookout tower trailhead is used by horse trailers and is a short gravel road off Hwy 125.    

Hercules Glades Wilderness Area is 12,413 acres of the most scenic and unique country in the Midwest. Its combination of open grassland, forested knobs, steep rocky hillsides, and narrow drainages offers unusual beauty and a measure of solitude within easy reach of wilderness lovers. The area is characterized by shallow droughty soils and limestone rock outcroppings. Eastern red cedar and oak trees are interspersed with open glades supporting native tall prairie grasses. Redbud and dogwood provide beautiful spring flowers, while smoke tree and maple put on vivid fall colors. A variety of wildlife species live within the Hercules Glades including white-tailed deer, raccoons rabbits, squirrels, turkey, quail, songbirds, lizards and snakes. Copperheads and rattlesnakes may be encountered. Roadrunners, collared lizards, tarantulas, wild hogs and black bears are some of the more uncommon wildlife residents.
 
Trails: From the trailheads there is 32 miles of maintained trails which follows along open glades, forested ridgetops and Long Creek, the primary drainage of the area. Cross country hiking in other parts of the area is allowed. Key attractions along the trail include Long Creek Falls, panoramic views of the Ozarks countryside, and a variety of native communities including open limestone glades and mixed forests.
Rating: More Difficult to Most Difficult with steep terrain, stream crossings, sparsely marked trail, and elevations from 600 to 1200 feet.
Length: 32 miles
Best Seasons: Fall, winter, and spring.
Leave No Trace: Pack out what you pack in.
Restrictions: Foot and Horse only.
 No drinking water is available at parking areas or along the trail; bring what you will need, or be prepared to sterilize water you find.

 HAPPY CAMPING!!!",36.68465,-92.88165,,,user
,Free Camping,"Near Woodland Park just off Rampart Range Rd, not far from Pikes Peak and Colorado springs.",38.99234,-105.02261,,,user
,Free Camping,"Silverthorne, Dillon campsite.",39.711,-106.16697,,,user
,Free Camping,"Arapaho NRA campsite, in the national forest",40.05166,-105.76773,,,user
,Free Camping,"Gunnison or Grand Mesa National Forest, Rd 3100, Hotchkiss, Austin, CO.",38.99371,-107.70828,,,user
,Free Camping,"Gunnison National Forest, FS/CR 721, near Curecanti NRA, Spinero, Cimarron, and Black Canyon of the Gunnison.",38.55315,-107.32545,,,user
,Free Camping,"San Juan National Forest, CR 302, easy access to Pagosa Springs.",37.26605,-106.91709,,,user
,Free Camping,"Carson National Forest, Taos, NM, FS 437.",36.33165,-105.39366,,,user
,Free Camping,"Cibola National Forest, off of SR (CO 400), not far from Gallup, NM and Fort Wingate Military Reservation.",35.40953,-108.55274,,,user
,Free Camping,"Coconino National Forest, Wet Beaver Wilderness Area, Montezuma castle NM, Lake Montezume, Rimrock.  ",34.66669,-111.62552,,,user
,Free Camping,"Free campground in Canyon de Chelly NM,  facilities include flush toilets, picnic tables and drinking water. There are no shower facilities. No fee is required.",36.14735,-109.33895,,,user
,Free Camping,"San Juan National Forest, Not far from Mesa Verde and Mancos, FS 316",37.37053,-108.13545,,,user
,Free Camping,"Manti-La Sal NF, near monticello",37.86177,-109.43338,,,user
,Free Camping,"Manti-La Sal NF, near Moab, loop rd, barely off of a fairly busy road.",38.61069,-109.24213,,,user
,Free Camping,"Manti-La Sal NF, near Moab, gorgeous campsite at the base of Mt. Peale, 4wd absolutely required.",38.43295,-109.24349,,,user
,Free Camping,"BLM near Moab. Closest NP is Canyonlands Needles District, (not sure if legal). The Lockhart Rd is open to dispersed camping. The BLM has a camp ground called HAMBURGER ROCK with no facilities excepot pit toilets. DO NOT CROSS INDIAN CREEK WITH YOUR RV! ",38.19067,-109.67056,,,user
,Free Camping,BLM campsite near Natural Bridges UT,37.57053,-109.88304,,,user
,Free Camping,"Near Capitol Reef National Park, BLM lands, Hall Creek/Brimhall Arch overlook, gorgeous views, sunsets, and sunrises, incredible but difficult hike from here into Capitol Reef NP to Brimhal Arch.  Very rough gravel road to overlook, but plenty of camping available on the graded roads nearby.",37.70204,-110.91684,,,user
,Free Camping,"NPS Capitol Reef, first come first serve, Cathedral Valley, Pit toilets, picnic tables, and fire grates are the only facilities available. ",38.47462,-111.36826,,,user
,Free Camping,"NPS Capitol Reef, first come first serve, NPS calls it Cedar Mesa, but my mapping program shows it as Costa Mesa, Pit toilets, picnic tables, and fire grates are the only facilities available",38.00762,-111.09092,,,user
,Free Camping,"Dixie NF, FS 087, not far from Bryce Canyon NP",37.6604,-112.21749,,,user
,Free Camping,"Kolob Rd near Zion NP, (not sure this is legal).",37.22817,-113.15605,,,user
,Free Camping,"BLM free camping SR9 near Zion NP, very busy though, right on river.  I would be surprised if this were still open/free due to overuse.  4wd recommended, very sandy and narrow road.

Update: I stayed overnight at this free BLM campsite July 28, 2009 and loved it. Look for mile marker 24 on Utah SR9 about 8 miles from Springdale, UT (entrance to Zion National Park). It does get busier on some weekends but it was great. I swam in the Virgin River and drove my Prius (very slowly) through the sand to a spot 20 feet from the river to pitch my tent. There were some rocks that I had to dodge at the entrance to the campground, and I was very careful to drive in not to soft of sand. My only complaint was the millions of ants in the sand.",37.18898,-113.14246,,,user
,Free Camping,"Kaibab National Forest, near North Rim Grand Canyon.  Area is fairly heavily used, but easy to find a spot nearby.",36.40914,-112.15343,,,user
,Free Camping,"Mojave National Preserve, near NOTHING, hour and a half from Las Vegas, nearly ran out of gas!  No privacy, but plenty of dry camping in the area.  Enough room for RVs I would guess in the area.",35.36185,-115.43013,,,user
,Free Camping,"Joshua Tree National Park, NPS has a number of free campgrounds in J-Tree.

Joshua Tree NP no longer free.",33.89983,-115.86176,,,user
,Free Camping,"Sierra National Forest, near Yosemite, Mariposa grove, South Entrance, not a great site, not sure if it was legal.  We arrived late at night.  No room for RV if I recall.",37.41443,-119.63531,,,user
,Free Camping,"Stanislaus National Forest, near Yosemite, Big Oak Flat entrance, approx location",37.82424,-119.96349,,,user
,Free Camping,"Shasta National Forest, near Mt. Shasta trailhead, lots of cars, climbers ready to climb mt. shasta.  Not sure if legal, but there seemed to be room for RV if I recall.",41.36083,-122.20337,,,user
,Free Camping,Middle Waddell Campground in Capitol State Forest.  Not always open.  Check for status.,46.93918,-123.07712,,,user
,Free Camping,Vancouver Island on the way to Hwy 14 Victoria BC on the way to the Shipwreck Trail in Pacific Rim National Park.  I suspect this is private land and probably NOT legal.  No room for RV. Be careful!!!,48.41862,-124.02397,,,user
,Free Camping,"Wenatchee National Forest - approx location for camping near Cle Elum and Ellensburg, WA.  Don't think there was room for RV here.",47.11306,-120.94386,,,user
,Free Camping,"Payette National Forest camp spot, near McCall Idaho on the way to Frank Church River of No Return Wilderness Area.",44.93359,-115.94209,,,user
,Free Camping,"Payette National Forest, middle of no where, right near Frank Church River of No Return Wilderness Area",44.96375,-115.13387,,,user
,Free Camping,"Challis National Forest, this is a grassland more than a forest, very steep road to get to it, but nicely gravelled.  Recommend 4wd.  I think it is near a radio tower.  Other than that, it was fairly desolate and beautiful.  Not far from Arco ID (Idaho) and Craters of the Moon National Monument.",43.73388,-113.0855,,,user
,Free Camping,"Teton National Forest, just outside Jackson WY (Wyoming) and National Elk Refuge",43.50999,-110.63849,,,user
,Free Camping,"Gallatin National Forest, just outside North entrance to Yellowstone National Park (NPS) in Montana (MT), near Gardiner.  Not very private, and not sure if legal.",45.04158,-110.71245,,,user
,Free Camping,Black Hills National Forest in Wyoming.  Not too far from Sundance Wyoming (WY) and Devils Tower National Monument (NPS).,44.45126,-104.43022,,,user
,Free Camping,"Black Hills National Forest, not too far from Custer South Dakota in the heart of the Black Hills.  Watch out for free roaming cows!",43.7929,-103.67992,,,user
,Free Camping,"Black Hills National Forest South Dakota, not far from Hot Springs (more like ""tepid waters"") South Dakota. Roadside.",43.37724,-103.53584,,,user
,Free Camping,"Buffalo Gap National Grassland, South Dakota, near Badlands National Park.",43.71266,-102.52087,,,user
,Free Camping,"Lacreek National Wildlife Refuge South Dakota, Martin South Dakota is probably the closest town.  In the middle of farmland-- Not great.",43.07079,-101.62028,,,user
,Free Camping,"St. Croix National Scenic Riverway, not sure if legal, near Rush City and Harris MN (Minnesota).",45.68756,-92.87745,,,user
,Free Camping,"Camping near International Falls, MN (Minnesota) near Voyageurs National Park",48.48857,-93.23056,,,user
,Free Camping,"Pat Bayle State Forest in Minnesota at Eagle Mountain Trailhead, not sure if legal, near Grand Marais, MN.",47.86309,-90.54538,,,user
,Free Camping,Superior National Forest Campsite near Grand Marias and Boundary Waters Canoe Area MN (Minnesota),47.88631,-90.23096,,,user
,Free Camping,"Itch-Kep-Pe City Park is the bank of the Yellowstone River located in a large grove of Cottonwood trees. Most sites have picnic tables and fire rings and there are bathroom facilities. The shade and the proximity to the river is what makes this free campground special. Many of the campsites can accommodate large RVs. Columbus is about 40 miles west of Billings on I-90.  (not sure if location is exact, but it is close)",45.6133,-109.266899,,,user
,Free Camping,"This area is part of the Davy Crockett National Forest, managed jointly with the State of Texas, as a Texas Wildlife Management Area.  
There are oodles of b'docking spots here.  You'll absolutely love it, unless you make the mistake of trying to camp during hunting season...

Level of confidence: extremely high.  See:
Phone: (936) 569-8547 
Address:
8096 FM 2782
Nacogdoches, TX 75964 
Contact: Adam Terry 

Dates Open: Open year round

Camping

Camping Permitted
Users may not camp or build a fire anywhere other than in a designated campsite.
Users may not cause, create, or contribute to excessive or disturbing sounds beyond the person's immediate campsite between the hours of 10 p.m. and 6 a.m.
Users may not establish a camp and leave it unattended for a period of longer than 24 hours.
Users must remove refuse from the area upon departing.
Cutting of firewood is prohibited.
There are several designated primitive campsites available. Camping during deer season is restricted to designated campsites. Check with the Area manager for specific information.

For information from the US Forest Service: Davy Crockett National Forest Service

02/28/2012 - UPDATE - We just passed through and found just about all of Davy Crockett closed due to storm damage from last April (2011). Because of this we found Angelina National Forest pay sites open for free.


",31.22,-94.97,,,user
,Free Camping,"Osceola National Forest USFS - near Lake City, FL - tons of boondocking possibilities for vehicles of all sizes.  Completely flat, the area is riddled with roads, and some aren't on any maps.  Easy to find very private sites.  Heavily used by hunters in the winter.  Easy to get lost!  Be sure to use a map/GPS.  Fires are likely prohibited due to high fire danger.  Close to I-10 and I-75 junction in Florida.  This particular location was off of a unmarked unmapped 4wd road and is hardly a pulloff (but there wasn't any traffic either!)  Not a good site during high water.",30.24895,-82.46065,,,user
,Free Camping,"Crystal Hill, Kofa National Wildlife Preserve, AZ
Free area, 6 miles east of US95, south of Quartzsite. Watch for signs on highway. Good camping sites, no services.",33.59,-114.19,,,user
,Free Camping,"In front of the Ste-Anne-De-Beaupre Shrine, near the river",47.0222,-70.925,,,user
,Free Camping,"Behind the Cap-De-La-Madeleine Shrine, near the river",46.3661,-72.4972,,,user
,Free Camping,"A flat spot next to the road into the Painted Hills unit of the John Day Fossil Beds Nat'l Monument.  Pickup campers, small trailers won't have problems, but might not be too easy for big rigs.  Next to a small creek, and is 1 mile from main highway via paved road.  No facilities of any kind.

44 deg 36.763 min N
120 deg 12.656 min W",44.61272,-120.21093,,,user
,Free Camping,"On BLM land.  Oak forest and grassland.  Just a few miles from I-5 north of Red Bluff.  Exit at Jelly's Ferry.  Turn on Bend Road.  Follow signs to Payne's Creek Recreation Area.

Town of Bend is a general store and a few scattered ranches.

There are only a few locations in this parcel of BLM land open to camping.  Vehicles are not allowed off the roads.  This spot is called Perry Riffle and is a large turnaround at the end of a maintained gravel road.  A short trail leads to the Sacramento River.  Open fires not allowed during summer.  No toilets.  Must be self contained.

Another location nearby (< 1 mile) on road to Massacre Flat CG.  Gravel road to Massacre Flat changes to rough 4wd road after 1/4 mile.  You can self-contained camp at turnaround where gravel changes to 4wd.",40.295,-122.178,,,user
,Free Camping,"Zig Zag, Oregon. A large open space next to the Subway Rest.  The folks at the local market directed me there.  ""Saying that where everyone stops.""   On highway 26 from Portland that goes through Sandy, Government Camp on to Madras and central, eastern and southern Oregon. ",45.34397,-121.944432,,,user
,Free Camping,"Las Cienegas Natural Conservation Area(Empire Ranch) BLM Land  Free
Take I-10 East from Tucson and turn off at Exit 281 (Route 83 Sonoita-Patagonia Highway South). Travel south on Route 83 for about 19 miles and watch for the green and white milepost 40 sign along the right side of the road. Approximately 1/4 mile past milepost 40, turn left into Las Cienegas(Empire Ranch Road). The road is dirt and has some ""washboarding"" so don't go too fast. At about the 2.9 mile point there will be a fork in the road. Stay to the right. When the road ends in a ""T"", take a left. You will cross a concrete section of the road down in a wash. Just up the hill from the wash (about .2 mile), turn left. Just ahead of you (.1 mile) will be the end of an abandoned airstrip where the most level sites are found.

NOTE: location may not be exact and is unverified.",31.8,-110.65,,,user
,Free Camping,"Alvord Desert
A huge desert dry lake about 6 miles by 12 miles. Awesome views. Hot spring nearby. Cold drinking water spring nearby. On BLM land. The road going down to the lakebed from the main road is a bit rough. You can use the driveway that runs by the only house you'll see, it's much smoother. ",42.51182,-118.53002,,,user
,Free Camping,"Very nice camping spot located in the Cimarron National Grasslands, KS.  Easily accessible any time of the year.  Camping allowed most anywhere throughout park.  This campsite is in a small basin, which shelters you somewhat from the winds.",37.15659,-101.79614,,,user
,Free Camping,"Great roadside spot-- It is on a little rise and has a nice view of the Sonoran Desert.  Unpaved, it is just a roadside pullout with a nice view. There is easy off easy on pullthrough access.  Enough room for the largest rigs.  Slightly off camber. Be aware you are near Mexico and may enounter illegals hitchiking along the road.  They are harmless and only want water or food.",32.08909,-108.97292,,,user
,Free Camping,"Blackwater State Forest
Campsite - not very level, near a great walk-in river tent site. Off of a sand road near Blackwater River State Park, Milton, FL.",30.713983,-86.860046,,,user
,Free Camping,"Radium Springs, NM BLM access.  If heading North on 185, it's the green gate on your right just past Broad Canyon.  Outside of Las Cruces, NM.  Open the green gate here near river to access free camping beyond.  Some of the short sandy roads are too windy for RV's and possibly trailers.  Common BLM practice:  if gate was closed, keep it closed.  If it was open, keep it open.",32.534065,-106.990135,,,user
,Free Camping,"Near Capitol Reef, Fremont River BLM lands.  There are many spots, some big enough for RVs and trailers.  Some roads may be impassable when wet.  This is off of the road to Cathedral Valley in Capitol Reef.",38.275318,-111.08152,,,user
,Free Camping,"Near Chiricahua National Monument, Coronado National Forest off of FS42 Pinery Canyon Rd, no trailers or large vehicles.  Lots of gravel road.  This particular spot is a little pulloff, but there is likely more up the road.  Warning: Near an active area of the Mexican border.",31.9706,-109.338119,,,user
,Free Camping,"Near Arizona Snowbowl and Humphreys Peak.  Coconino National Forest FS 522.  This site is number 6 of 14 designated free sites.  Rough rd, not level.  Be sure to approach from the paved Arizona Snowbowl Rd (NF 516) or have 4wd high clearance and lots of patience on some very rough roads.",35.291901,-111.677963,,,user
,Free Camping,"Cooper/Hightower/Camping spot.  North Georgia Mountains near AT, Springer Mtn, Three Forks.  Huge camping area, loop rd pulloff.",34.660149,-84.117134,,,user
,Free Camping,"AT hiking nerby, Cooper/Hightower/Knob Pulloff, 4wd rd beyond to private knob camping spot",34.658867,-84.095734,,,user
,Free Camping,"AT hiking nearby, Cooper/Hightower rds, pulloff near a rock that drips during wet weather.",34.656765,-84.089447,,,user
